Anio	Estacion	Sitio	Cuadrante	Area_m2	Especie	Abundancia	A	gs	Fv/Fm	Chl_total
2019	Lluviosa	BS1	5	10	MC	2	5	208	0.842	4.13
2019	Lluviosa	BS1	6	10	MC	3	3.39	130	0.812	3.52
2019	Lluviosa	BS1	7	10	MC	2	4.35	176	0.809	3.66
2019	Lluviosa	BS1	8	10	MC	2	4.72	250	0.818	4.05
2019	Lluviosa	BS1	9	10	MC	3	4.32	179	0.757	3.72
2019	Lluviosa	BS1	10	10	MC	3	3.82	256	0.803	4.38
2019	Lluviosa	BS1	11	10	MC	2	3.38	186	0.809	3.84
2019	Lluviosa	BS1	12	10	MC	3	4.25	221	0.788	3.3
2019	Lluviosa	BS1	13	10	MC	2	4.44	223	0.841	3.95
2019	Lluviosa	BS1	14	10	MC	3	3.91	191	0.857	3.75
2019	Lluviosa	BS1	15	10	MC	3	4.53	154	0.795	2.64
2019	Lluviosa	BS1	16	10	MC	2	4.43	191	0.809	3.33
2019	Lluviosa	BS1	17	10	MC	2	3.99	187	0.774	3.93
2019	Lluviosa	BS1	18	10	MC	2	4.61	216	0.818	3.95
2019	Lluviosa	BS1	19	10	MC	2	3.51	141	0.829	3.95
2019	Lluviosa	BS1	20	10	MC	2	3.51	192	0.789	4.28
2019	Lluviosa	BS1	21	10	MC	2	3.88	221	0.796	3.95
2019	Lluviosa	BS1	22	10	MC	2	3.56	200	0.787	3.09
2019	Lluviosa	BS1	23	10	MC	3	4.41	205	0.84	3.74
2019	Lluviosa	BS1	24	10	MC	2	4.23	253	0.811	3.96
2019	Lluviosa	BS1	25	10	MC	3	4	249	0.82	3.96
2019	Lluviosa	BS1	26	10	MC	2	3.67	203	0.791	4.29
2019	Lluviosa	BS1	27	10	MC	2	3.61	199	0.788	3.39
2019	Lluviosa	BS1	28	10	MC	2	3.97	195	0.788	3.84
2019	Lluviosa	BS1	29	10	MC	2	4.18	218	0.821	3.51
2019	Lluviosa	BS1	30	10	MC	2	4.18	168	0.8	3.96
2019	Seca	BS2	1	10	SJ	18	2.95	175	0.799	2.2
2019	Seca	BS2	2	10	SJ	18	2.24	168	0.773	1.87
2019	Seca	BS2	3	10	SJ	19	3.41	193	0.785	1.75
2019	Seca	BS2	4	10	SJ	17	3.8	115	0.791	1.54
2019	Seca	BS2	5	10	SJ	20	2.58	194	0.802	1.42
2019	Seca	BS2	6	10	SJ	17	2.28	139	0.811	2.32
2019	Seca	BS2	7	10	SJ	12	3.42	140	0.787	1.1
2019	Seca	BS2	8	10	SJ	16	3.04	140	0.783	2.63
2019	Seca	BS2	9	10	SJ	18	2.87	149	0.803	2.42
2019	Seca	BS2	10	10	SJ	20	3.09	155	0.838	1.65
2019	Seca	BS2	11	10	SJ	12	2.32	150	0.808	1.87
2019	Seca	BS2	12	10	SJ	13	3.08	133	0.812	2.09
2019	Seca	BS2	13	10	SJ	10	2.39	135	0.811	2.09
2019	Seca	BS2	14	10	SJ	17	3.11	202	0.796	2.1
2019	Seca	BS2	15	10	SJ	19	3.47	218	0.802	3.5
2019	Seca	BS2	16	10	SJ	13	3.17	158	0.817	1.88
2019	Seca	BS2	17	10	SJ	20	2.47	201	0.835	2.2
2019	Seca	BS2	18	10	SJ	13	2.21	140	0.795	2.86
2019	Seca	BS2	19	10	SJ	10	2.84	148	0.803	1.53
2019	Seca	BS2	20	10	SJ	12	3.18	172	0.769	3.43
2019	Seca	BS2	21	10	SJ	11	2.78	218	0.831	1.98
2019	Seca	BS2	22	10	SJ	10	2.91	183	0.797	2.31
2019	Seca	BS2	23	10	SJ	11	3	159	0.791	2.53
2019	Seca	BS2	24	10	SJ	10	3.89	193	0.814	2.2
2019	Seca	BS2	25	10	SJ	16	2.76	171	0.792	2.53
2019	Seca	BS2	26	10	SJ	19	2.95	119	0.819	2.08
2019	Seca	BS2	27	10	SJ	18	3.23	152	0.802	2.53
2019	Seca	BS2	28	10	SJ	13	3.51	186	0.782	2.21
2019	Seca	BS2	29	10	SJ	10	2.97	129	0.782	2.2
2019	Seca	BS2	30	10	SJ	18	3.47	163	0.812	2.19
2019	Lluviosa	BS2	1	10	SJ	14	3.7	111	0.807	2.1
2019	Lluviosa	BS2	2	10	SJ	11	3.96	176	0.8	2.1
2019	Lluviosa	BS2	3	10	SJ	19	3.24	169	0.804	1.86
2019	Lluviosa	BS2	4	10	SJ	19	3.76	161	0.801	2.09
2019	Lluviosa	BS2	5	10	SJ	14	3.26	168	0.803	2.31
2019	Lluviosa	BS2	6	10	SJ	18	3.48	143	0.78	2.63
2019	Lluviosa	BS2	7	10	SJ	13	3.34	144	0.806	1.77
2019	Lluviosa	BS2	8	10	SJ	18	3.05	176	0.792	1.44
2019	Lluviosa	BS2	9	10	SJ	10	3.6	154	0.829	1.77
2019	Lluviosa	BS2	10	10	SJ	15	2.87	177	0.818	2.41
2019	Lluviosa	BS2	11	10	SJ	15	2.61	164	0.777	2.09
2019	Lluviosa	BS2	12	10	SJ	15	3.41	191	0.791	2.54
2019	Lluviosa	BS2	13	10	SJ	17	3.8	155	0.819	2.09
2019	Lluviosa	BS2	14	10	SJ	14	4.12	173	0.816	1.99
2019	Lluviosa	BS2	15	10	SJ	16	3.67	165	0.794	2.52
2019	Lluviosa	BS2	16	10	SJ	13	3.28	199	0.784	2.84
2019	Lluviosa	BS2	17	10	SJ	13	2.64	191	0.802	1.76
2019	Lluviosa	BS2	18	10	SJ	12	3.48	166	0.789	1.86
2019	Lluviosa	BS2	19	10	SJ	16	2.87	209	0.805	1.76
2019	Lluviosa	BS2	20	10	SJ	15	3.53	121	0.859	1.54
2019	Lluviosa	BS2	21	10	SJ	14	3.42	200	0.782	2.64
2019	Lluviosa	BS2	22	10	SJ	11	3.45	185	0.834	1.76
2019	Lluviosa	BS2	23	10	SJ	17	4.27	194	0.776	2.39
2019	Lluviosa	BS2	24	10	SJ	12	4.06	104	0.793	1.32
2019	Lluviosa	BS2	25	10	SJ	10	3.54	121	0.829	1.99
2019	Lluviosa	BS2	26	10	SJ	15	3.32	154	0.772	1.98
2019	Lluviosa	BS2	27	10	SJ	11	3.47	160	0.811	2.54
2019	Lluviosa	BS2	28	10	SJ	13	2.93	144	0.806	2.32
2019	Lluviosa	BS2	29	10	SJ	14	3.75	115	0.834	1.1
2019	Lluviosa	BS2	30	10	SJ	16	3.13	143	0.845	1.21
2019	Seca	BS2	1	10	VB	9	2.2	163	0.79	1.87
2019	Seca	BS2	2	10	VB	9	3.39	121	0.788	3.11
2019	Seca	BS2	3	10	VB	10	2.61	181	0.793	2.3
2019	Seca	BS2	4	10	VB	9	2.12	144	0.778	3.11
2019	Seca	BS2	5	10	VB	10	3.56	146	0.807	2.4
2019	Seca	BS2	6	10	VB	9	2.93	156	0.784	3.53
2019	Seca	BS2	7	10	VB	6	3.47	135	0.777	1.99
2019	Seca	BS2	8	10	VB	8	2.91	165	0.814	2.31
2019	Seca	BS2	9	10	VB	9	2.36	197	0.802	2.31
2019	Seca	BS2	10	10	VB	10	2.33	122	0.808	3.16
2019	Seca	BS2	11	10	VB	6	3.28	152	0.804	2.86
2019	Seca	BS2	12	10	VB	7	3.12	111	0.799	1.99
2019	Seca	BS2	13	10	VB	5	3.99	148	0.755	2.09
2019	Seca	BS2	14	10	VB	9	3.68	146	0.796	2.31
2019	Seca	BS2	15	10	VB	10	3.83	163	0.792	2.65
2019	Seca	BS2	16	10	VB	7	2.64	192	0.827	2.77
2019	Seca	BS2	17	10	VB	10	3.66	113	0.813	1.86
2019	Seca	BS2	18	10	VB	7	3.81	110	0.817	1.77
2019	Seca	BS2	19	10	VB	5	3.91	148	0.772	2.52
2019	Seca	BS2	20	10	VB	6	2.79	154	0.815	2.74
2019	Seca	BS2	21	10	VB	6	2.59	146	0.812	3.28
2019	Seca	BS2	22	10	VB	5	2.69	171	0.771	2.53
2019	Seca	BS2	23	10	VB	6	2.47	203	0.787	2.4
2019	Seca	BS2	24	10	VB	5	2.68	116	0.796	2.71
2019	Seca	BS2	25	10	VB	8	2.37	182	0.856	2.73
2019	Seca	BS2	26	10	VB	10	3.41	116	0.807	2.75
2019	Seca	BS2	27	10	VB	9	3.44	155	0.801	1.21
2019	Seca	BS2	28	10	VB	7	3.06	144	0.795	2.64
2019	Seca	BS2	29	10	VB	5	2.27	183	0.785	2.4
2019	Seca	BS2	30	10	VB	9	2.84	110	0.825	2.42
2019	Lluviosa	BS2	1	10	VB	7	2.92	138	0.823	2.77
2019	Lluviosa	BS2	2	10	VB	6	3.5	162	0.806	1.43
2019	Lluviosa	BS2	3	10	VB	10	3.53	150	0.792	1.99
2019	Lluviosa	BS2	4	10	VB	10	3.54	207	0.811	2.96
2019	Lluviosa	BS2	5	10	VB	7	2.76	129	0.764	2.2
2019	Lluviosa	BS2	6	10	VB	9	3.63	148	0.796	2.1
2019	Lluviosa	BS2	7	10	VB	7	2.44	135	0.784	1.54
2019	Lluviosa	BS2	8	10	VB	9	4.37	122	0.808	3.27
2019	Lluviosa	BS2	9	10	VB	5	4.29	142	0.796	2.1
2019	Lluviosa	BS2	10	10	VB	8	3.65	173	0.767	1.97
2019	Lluviosa	BS2	11	10	VB	8	4.29	170	0.788	2.97
2019	Lluviosa	BS2	12	10	VB	8	3.6	145	0.785	1.32
2019	Lluviosa	BS2	13	10	VB	9	3.35	131	0.803	2.32
2019	Lluviosa	BS2	14	10	VB	7	3.25	118	0.792	0.99
2019	Lluviosa	BS2	15	10	VB	8	3.46	195	0.793	2.53
2019	Lluviosa	BS2	16	10	VB	7	3.97	195	0.796	1.97
2019	Lluviosa	BS2	17	10	VB	7	3.4	113	0.8	1.53
2019	Lluviosa	BS2	18	10	VB	6	3.14	212	0.801	2.09
2019	Lluviosa	BS2	19	10	VB	8	3.57	194	0.796	2.09
2019	Lluviosa	BS2	20	10	VB	8	3.79	161	0.801	2.65
2019	Lluviosa	BS2	21	10	VB	7	3.79	175	0.785	2.21
2019	Lluviosa	BS2	22	10	VB	6	2.88	140	0.809	1.98
2019	Lluviosa	BS2	23	10	VB	9	3.46	218	0.827	2.5
2019	Lluviosa	BS2	24	10	VB	6	3.6	214	0.788	2.94
2019	Lluviosa	BS2	25	10	VB	5	2.43	202	0.786	1.98
2019	Lluviosa	BS2	26	10	VB	8	2.83	133	0.776	2.75
2019	Lluviosa	BS2	27	10	VB	6	4.79	109	0.773	2.96
2019	Lluviosa	BS2	28	10	VB	7	3.53	157	0.781	1.76
2019	Lluviosa	BS2	29	10	VB	7	3.78	124	0.814	2.54
2019	Lluviosa	BS2	30	10	VB	8	3.38	195	0.802	2.1
2019	Seca	BS2	1	10	MD	5	3.32	207	0.803	2.54
2019	Seca	BS2	2	10	MD	5	2.88	163	0.817	3.29
2019	Seca	BS2	3	10	MD	5	2.96	154	0.846	1.98
2019	Seca	BS2	4	10	MD	4	3.3	164	0.824	1
2019	Seca	BS2	5	10	MD	5	2.25	158	0.8	2.42
2019	Seca	BS2	6	10	MD	4	2.94	188	0.808	2.32
2019	Seca	BS2	7	10	MD	3	3.16	199	0.793	2.08
2019	Seca	BS2	8	10	MD	4	2.71	198	0.794	1.11
2019	Seca	BS2	9	10	MD	5	3.21	117	0.773	2.09
2019	Seca	BS2	10	10	MD	5	3.48	146	0.815	2.54
2019	Seca	BS2	11	10	MD	3	3.02	189	0.788	0.99
2019	Seca	BS2	12	10	MD	3	2.08	144	0.832	2.09
2019	Seca	BS2	13	10	MD	3	2.72	152	0.818	2.65
2019	Seca	BS2	14	10	MD	4	3.55	141	0.808	1.97
2019	Seca	BS2	15	10	MD	5	3.85	159	0.819	1.85
2019	Seca	BS2	16	10	MD	3	4.26	153	0.813	1.43
2019	Seca	BS2	17	10	MD	5	1.72	149	0.768	2.32
2019	Seca	BS2	18	10	MD	3	3.33	82	0.772	1.76
2019	Seca	BS2	19	10	MD	3	3.16	147	0.799	1.87
2019	Seca	BS2	20	10	MD	3	3.04	163	0.792	2.41
2019	Seca	BS2	21	10	MD	3	3.3	174	0.847	2.21
2019	Seca	BS2	22	10	MD	3	2.94	125	0.849	1.52
2019	Seca	BS2	23	10	MD	3	3.28	175	0.793	2.1
2019	Seca	BS2	24	10	MD	3	3.34	173	0.813	1.43
2019	Seca	BS2	25	10	MD	4	3.45	121	0.779	3.27
2019	Seca	BS2	26	10	MD	5	2.92	135	0.849	1.87
2019	Seca	BS2	27	10	MD	5	3.24	201	0.805	2.4
2019	Seca	BS2	28	10	MD	3	2.53	166	0.818	2.76
2019	Seca	BS2	29	10	MD	3	3.5	201	0.809	2.31
2019	Seca	BS2	30	10	MD	5	2.56	167	0.795	2.53
2019	Lluviosa	BS2	1	10	MD	4	4.04	192	0.789	2.41
2019	Lluviosa	BS2	2	10	MD	3	3.21	148	0.807	1.86
2019	Lluviosa	BS2	3	10	MD	5	3.55	178	0.807	1.87
2019	Lluviosa	BS2	4	10	MD	5	2.62	192	0.799	1.77
2019	Lluviosa	BS2	5	10	MD	4	2.55	165	0.803	2.19
2019	Lluviosa	BS2	6	10	MD	5	3.15	163	0.794	1.32
2019	Lluviosa	BS2	7	10	MD	3	4.09	141	0.798	1.65
2019	Lluviosa	BS2	8	10	MD	5	3.25	189	0.775	2.62
2019	Lluviosa	BS2	9	10	MD	3	4.78	145	0.798	1.53
2019	Lluviosa	BS2	10	10	MD	4	3.22	142	0.823	1.54
2019	Lluviosa	BS2	11	10	MD	4	3.57	165	0.838	1.65
2019	Lluviosa	BS2	12	10	MD	4	3.65	172	0.808	2.97
2019	Lluviosa	BS2	13	10	MD	4	2.99	191	0.833	2.64
2019	Lluviosa	BS2	14	10	MD	4	3.44	176	0.816	2.65
2019	Lluviosa	BS2	15	10	MD	4	3.29	199	0.757	1.43
2019	Lluviosa	BS2	16	10	MD	3	3.03	138	0.803	1.11
2019	Lluviosa	BS2	17	10	MD	3	3.04	142	0.787	0.99
2019	Lluviosa	BS2	18	10	MD	3	3.24	159	0.791	2.19
2019	Lluviosa	BS2	19	10	MD	4	3.78	224	0.814	2.43
2019	Lluviosa	BS2	20	10	MD	4	4.38	173	0.785	1.44
2019	Lluviosa	BS2	21	10	MD	4	4.54	146	0.805	2.21
2019	Lluviosa	BS2	22	10	MD	3	3.77	166	0.811	1.65
2019	Lluviosa	BS2	23	10	MD	4	3.3	197	0.79	1.43
2019	Lluviosa	BS2	24	10	MD	3	3.14	137	0.807	2.42
2019	Lluviosa	BS2	25	10	MD	3	3.09	203	0.827	2.87
2019	Lluviosa	BS2	26	10	MD	4	3.23	210	0.774	2.41
2019	Lluviosa	BS2	27	10	MD	3	3.46	117	0.766	2.74
2019	Lluviosa	BS2	28	10	MD	3	4.74	149	0.819	2.19
2019	Lluviosa	BS2	29	10	MD	4	4.36	176	0.787	2.51
2019	Lluviosa	BS2	30	10	MD	4	3.54	232	0.769	2.54
2019	Seca	BS2	1	10	MC	2	2.06	142	0.798	1.77
2019	Seca	BS2	2	10	MC	2	2.58	173	0.798	2.76
2019	Seca	BS2	3	10	MC	2	3.81	166	0.788	1.78
2019	Seca	BS2	4	10	MC	2	2.52	175	0.838	2.2
2019	Seca	BS2	5	10	MC	3	3.07	134	0.792	2.74
2019	Seca	BS2	6	10	MC	2	2.7	219	0.821	2.43
2019	Seca	BS2	7	10	MC	2	3.55	165	0.761	1.98
2019	Seca	BS2	8	10	MC	2	2.8	190	0.808	2.53
2019	Seca	BS2	9	10	MC	2	2.72	185	0.802	1.75
2019	Seca	BS2	10	10	MC	3	3.27	109	0.788	2.19
2019	Seca	BS2	11	10	MC	2	2.7	150	0.809	2.41
2019	Seca	BS2	12	10	MC	2	2.93	145	0.797	2.08
2019	Seca	BS2	13	10	MC	1	4.15	150	0.802	0.66
2019	Seca	BS2	14	10	MC	2	2.34	152	0.808	1.76
2019	Seca	BS2	15	10	MC	2	3.38	158	0.823	2.76
2019	Seca	BS2	16	10	MC	2	2.86	167	0.81	2.09
2019	Seca	BS2	17	10	MC	3	2.93	207	0.787	1.88
2019	Seca	BS2	18	10	MC	2	3.43	170	0.812	1.32
2019	Seca	BS2	19	10	MC	1	2.98	156	0.79	3.18
2019	Seca	BS2	20	10	MC	2	3.14	167	0.778	2.78
2019	Seca	BS2	21	10	MC	1	2.52	183	0.8	1.98
2019	Seca	BS2	22	10	MC	1	2.53	170	0.843	2.76
2019	Seca	BS2	23	10	MC	1	3.56	160	0.817	2.97
2019	Seca	BS2	24	10	MC	1	3.04	144	0.78	2.21
2019	Seca	BS2	25	10	MC	2	2.86	151	0.804	2.43
2019	Seca	BS2	26	10	MC	2	2.85	143	0.783	1.21
2019	Seca	BS2	27	10	MC	2	2.47	181	0.815	2.1
2019	Seca	BS2	28	10	MC	2	2.89	154	0.796	2.53
2019	Seca	BS2	29	10	MC	1	3.67	137	0.767	2.31
2019	Seca	BS2	30	10	MC	2	3.67	235	0.828	2.87
2019	Lluviosa	BS2	1	10	MC	2	2.89	138	0.781	2.1
2019	Lluviosa	BS2	2	10	MC	1	3.33	170	0.803	2.42
2019	Lluviosa	BS2	3	10	MC	2	3.72	126	0.811	2.31
2019	Lluviosa	BS2	4	10	MC	2	3.55	139	0.814	2
2019	Lluviosa	BS2	5	10	MC	2	4.5	138	0.823	2.43
2019	Lluviosa	BS2	6	10	MC	2	2.89	143	0.783	2.31
2019	Lluviosa	BS2	7	10	MC	2	3.85	146	0.801	2.63
2019	Lluviosa	BS2	8	10	MC	2	4.22	195	0.804	2.63
2019	Lluviosa	BS2	9	10	MC	1	3.82	137	0.796	2.11
2019	Lluviosa	BS2	10	10	MC	2	3.32	149	0.787	2.42
2019	Lluviosa	BS2	11	10	MC	2	2.88	149	0.834	2.51
2019	Lluviosa	BS2	12	10	MC	2	3.75	138	0.819	2.41
2019	Lluviosa	BS2	13	10	MC	2	3.94	155	0.81	2.21
2019	Lluviosa	BS2	14	10	MC	2	3.41	140	0.806	2.53
2019	Lluviosa	BS2	15	10	MC	2	4.03	160	0.819	1.75
2019	Lluviosa	BS2	16	10	MC	2	3.93	105	0.801	2.98
2019	Lluviosa	BS2	17	10	MC	2	3.49	183	0.773	2.53
2019	Lluviosa	BS2	18	10	MC	2	4.11	145	0.812	1.54
2019	Lluviosa	BS2	19	10	MC	2	3.01	189	0.809	2.78
2019	Lluviosa	BS2	20	10	MC	2	3.01	115	0.787	2.98
2019	Lluviosa	BS2	21	10	MC	2	3.38	197	0.817	1.54
2019	Lluviosa	BS2	22	10	MC	1	3.06	167	0.81	2.1
2019	Lluviosa	BS2	23	10	MC	2	3.91	201	0.818	2.42
2019	Lluviosa	BS2	24	10	MC	2	3.73	128	0.813	1.43
2019	Lluviosa	BS2	25	10	MC	1	3.5	171	0.789	2.1
2019	Lluviosa	BS2	26	10	MC	2	3.17	143	0.794	2.07
2019	Lluviosa	BS2	27	10	MC	1	3.11	152	0.79	0.88
2019	Lluviosa	BS2	28	10	MC	2	3.47	188	0.805	2.19
2019	Lluviosa	BS2	29	10	MC	2	3.68	196	0.79	1.98
2019	Lluviosa	BS2	30	10	MC	2	3.68	184	0.812	2.3
2019	Seca	BS3	1	10	SJ	11	2.2	139	0.798	0.99
2019	Seca	BS3	2	10	SJ	12	1.49	137	0.764	2.21
2019	Seca	BS3	3	10	SJ	18	2.66	154	0.81	0.66
2019	Seca	BS3	4	10	SJ	15	3.05	154	0.817	1.21
2019	Seca	BS3	5	10	SJ	12	1.83	133	0.801	2.08
2019	Seca	BS3	6	10	SJ	11	1.53	139	0.803	1.76
2019	Seca	BS3	7	10	SJ	12	2.67	197	0.773	0.99
2019	Seca	BS3	8	10	SJ	13	2.29	126	0.794	1.66
2019	Seca	BS3	9	10	SJ	17	2.12	152	0.795	2.32
2019	Seca	BS3	10	10	SJ	19	2.34	152	0.802	1.77
2019	Seca	BS3	11	10	SJ	13	1.57	122	0.778	2.42
2019	Seca	BS3	12	10	SJ	16	2.33	164	0.808	1.88
2019	Seca	BS3	13	10	SJ	16	1.64	127	0.806	1.43
2019	Seca	BS3	14	10	SJ	16	2.36	172	0.814	1.21
2019	Seca	BS3	15	10	SJ	19	2.72	117	0.794	1.33
2019	Seca	BS3	16	10	SJ	17	2.42	156	0.791	1.86
2019	Seca	BS3	17	10	SJ	10	1.72	144	0.786	2
2019	Seca	BS3	18	10	SJ	14	1.46	160	0.818	2.4
2019	Seca	BS3	19	10	SJ	14	2.09	133	0.817	2.08
2019	Seca	BS3	20	10	SJ	15	2.43	154	0.811	0.99
2019	Seca	BS3	21	10	SJ	20	2.03	114	0.828	1.42
2019	Seca	BS3	22	10	SJ	11	2.16	121	0.8	1.09
2019	Seca	BS3	23	10	SJ	19	2.25	97	0.819	2.1
2019	Seca	BS3	24	10	SJ	20	3.14	154	0.77	0.88
2019	Seca	BS3	25	10	SJ	15	2.01	178	0.791	1.54
2019	Seca	BS3	26	10	SJ	18	2.2	137	0.818	1.76
2019	Seca	BS3	27	10	SJ	14	2.48	156	0.775	1.65
2019	Seca	BS3	28	10	SJ	20	2.76	177	0.791	1.77
2019	Seca	BS3	29	10	SJ	14	2.22	135	0.786	1.76
2019	Seca	BS3	30	10	SJ	12	2.72	144	0.78	1.89
2019	Lluviosa	BS3	1	10	SJ	18	2.95	81	0.796	1.54
2019	Lluviosa	BS3	2	10	SJ	12	3.21	175	0.803	1.87
2019	Lluviosa	BS3	3	10	SJ	16	2.49	126	0.826	1.54
2019	Lluviosa	BS3	4	10	SJ	19	3.01	129	0.765	1.63
2019	Lluviosa	BS3	5	10	SJ	16	2.51	142	0.84	1.55
2019	Lluviosa	BS3	6	10	SJ	13	2.73	143	0.806	1.32
2019	Lluviosa	BS3	7	10	SJ	15	2.59	94	0.772	1.97
2019	Lluviosa	BS3	8	10	SJ	12	2.3	151	0.794	0.88
2019	Lluviosa	BS3	9	10	SJ	17	2.85	176	0.777	1.76
2019	Lluviosa	BS3	10	10	SJ	20	2.12	138	0.799	0.88
2019	Lluviosa	BS3	11	10	SJ	13	1.86	175	0.764	1.55
2019	Lluviosa	BS3	12	10	SJ	13	2.66	70	0.762	0.67
2019	Lluviosa	BS3	13	10	SJ	17	3.05	155	0.799	2.53
2019	Lluviosa	BS3	14	10	SJ	20	3.37	187	0.787	1.43
2019	Lluviosa	BS3	15	10	SJ	11	2.92	134	0.815	2.22
2019	Lluviosa	BS3	16	10	SJ	11	2.53	147	0.84	1.43
2019	Lluviosa	BS3	17	10	SJ	20	1.89	112	0.801	1.21
2019	Lluviosa	BS3	18	10	SJ	16	2.73	170	0.818	2.08
2019	Lluviosa	BS3	19	10	SJ	19	2.12	142	0.764	1.75
2019	Lluviosa	BS3	20	10	SJ	15	2.78	178	0.809	1.98
2019	Lluviosa	BS3	21	10	SJ	11	2.67	140	0.815	1.76
2019	Lluviosa	BS3	22	10	SJ	12	2.7	158	0.789	0.44
2019	Lluviosa	BS3	23	10	SJ	10	3.52	156	0.836	1.55
2019	Lluviosa	BS3	24	10	SJ	15	3.31	174	0.821	0.89
2019	Lluviosa	BS3	25	10	SJ	10	2.79	146	0.823	2.08
2019	Lluviosa	BS3	26	10	SJ	10	2.57	130	0.838	2.2
2019	Lluviosa	BS3	27	10	SJ	14	2.72	100	0.845	2.09
2019	Lluviosa	BS3	28	10	SJ	20	2.18	149	0.836	1.97
2019	Lluviosa	BS3	29	10	SJ	19	3	95	0.825	1.65
2019	Lluviosa	BS3	30	10	SJ	16	2.38	152	0.827	1.87
2019	Seca	BS3	1	10	VB	6	1.45	130	0.794	0.66
2019	Seca	BS3	2	10	VB	6	2.64	126	0.796	0.88
2019	Seca	BS3	3	10	VB	9	1.86	149	0.805	0.89
2019	Seca	BS3	4	10	VB	8	1.37	154	0.819	0.33
2019	Seca	BS3	5	10	VB	6	2.81	155	0.795	2.42
2019	Seca	BS3	6	10	VB	6	2.18	154	0.812	2.53
2019	Seca	BS3	7	10	VB	6	2.72	146	0.814	0.89
2019	Seca	BS3	8	10	VB	7	2.16	176	0.752	1.75
2019	Seca	BS3	9	10	VB	9	1.61	154	0.795	1.65
2019	Seca	BS3	10	10	VB	10	1.58	118	0.836	2.65
2019	Seca	BS3	11	10	VB	7	2.53	140	0.798	1.64
2019	Seca	BS3	12	10	VB	8	2.37	165	0.781	1.32
2019	Seca	BS3	13	10	VB	8	3.24	181	0.787	1.64
2019	Seca	BS3	14	10	VB	8	2.93	177	0.746	1.54
2019	Seca	BS3	15	10	VB	10	3.08	205	0.797	2.1
2019	Seca	BS3	16	10	VB	9	1.89	124	0.824	1.75
2019	Seca	BS3	17	10	VB	5	2.91	110	0.785	1.33
2019	Seca	BS3	18	10	VB	7	3.06	127	0.775	2.1
2019	Seca	BS3	19	10	VB	7	3.16	147	0.807	2.54
2019	Seca	BS3	20	10	VB	8	2.04	162	0.795	1.97
2019	Seca	BS3	21	10	VB	10	1.84	146	0.789	2.53
2019	Seca	BS3	22	10	VB	6	1.94	129	0.806	1.09
2019	Seca	BS3	23	10	VB	10	1.72	118	0.803	2
2019	Seca	BS3	24	10	VB	10	1.93	163	0.833	1.2
2019	Seca	BS3	25	10	VB	8	1.62	132	0.807	0.55
2019	Seca	BS3	26	10	VB	9	2.66	131	0.826	1.1
2019	Seca	BS3	27	10	VB	7	2.69	144	0.817	1.55
2019	Seca	BS3	28	10	VB	10	2.31	153	0.772	1.21
2019	Seca	BS3	29	10	VB	7	1.52	154	0.775	2.1
2019	Seca	BS3	30	10	VB	6	2.09	197	0.776	1.86
2019	Lluviosa	BS3	1	10	VB	9	2.17	119	0.824	1.88
2019	Lluviosa	BS3	2	10	VB	6	2.75	203	0.761	1.1
2019	Lluviosa	BS3	3	10	VB	8	2.78	150	0.784	2.31
2019	Lluviosa	BS3	4	10	VB	10	2.79	173	0.814	1.32
2019	Lluviosa	BS3	5	10	VB	8	2.01	140	0.779	1.54
2019	Lluviosa	BS3	6	10	VB	7	2.88	179	0.784	1.87
2019	Lluviosa	BS3	7	10	VB	8	1.69	182	0.808	1.55
2019	Lluviosa	BS3	8	10	VB	6	3.62	126	0.761	2.19
2019	Lluviosa	BS3	9	10	VB	9	3.54	149	0.786	1.88
2019	Lluviosa	BS3	10	10	VB	10	2.9	166	0.789	0.33
2019	Lluviosa	BS3	11	10	VB	7	3.54	136	0.847	1.33
2019	Lluviosa	BS3	12	10	VB	7	2.85	139	0.793	1.32
2019	Lluviosa	BS3	13	10	VB	9	2.6	172	0.828	1.88
2019	Lluviosa	BS3	14	10	VB	10	2.5	161	0.783	1.32
2019	Lluviosa	BS3	15	10	VB	6	2.71	112	0.772	2.52
2019	Lluviosa	BS3	16	10	VB	6	3.22	153	0.785	1.09
2019	Lluviosa	BS3	17	10	VB	10	2.65	175	0.815	1.1
2019	Lluviosa	BS3	18	10	VB	8	2.39	157	0.814	0.44
2019	Lluviosa	BS3	19	10	VB	10	2.82	154	0.788	1.55
2019	Lluviosa	BS3	20	10	VB	8	3.04	140	0.796	1.32
2019	Lluviosa	BS3	21	10	VB	6	3.04	131	0.822	0.88
2019	Lluviosa	BS3	22	10	VB	6	2.13	127	0.785	0.99
2019	Lluviosa	BS3	23	10	VB	5	2.71	152	0.784	1.88
2019	Lluviosa	BS3	24	10	VB	8	2.85	146	0.788	2.97
2019	Lluviosa	BS3	25	10	VB	5	1.68	114	0.772	2.08
2019	Lluviosa	BS3	26	10	VB	5	2.08	120	0.765	1.44
2019	Lluviosa	BS3	27	10	VB	7	4.04	114	0.782	1.87
2019	Lluviosa	BS3	28	10	VB	10	2.78	73	0.796	1.21
2019	Lluviosa	BS3	29	10	VB	10	3.03	141	0.818	0.77
2019	Lluviosa	BS3	30	10	VB	8	2.63	151	0.799	1.88
2019	Seca	BS3	1	10	MD	3	2.57	110	0.835	0.66
2019	Seca	BS3	2	10	MD	3	2.13	178	0.818	1.76
